date,VZ
2015-10-29,36.3333894577
2015-10-30,36.7092521073
2015-11-02,36.6309473886
2015-11-03,36.372541817
2015-11-04,36.1297971892
2015-11-05,36.1767800204
2015-11-06,35.847900202
2015-11-09,35.4720375525
2015-11-10,35.3154281151
2015-11-11,35.4876984962
2015-11-12,35.1040053748
2015-11-13,34.6341770628
2015-11-16,35.2684452839
2015-11-17,35.2997671714
2015-11-18,35.5346813274
2015-11-19,35.8322392583
2015-11-20,35.5425117993
2015-11-23,35.2292929246
2015-11-24,35.3859023619
2015-11-25,35.1744796216
2015-11-27,35.4172242494
2015-11-30,35.5894946305
2015-12-01,35.6912907647
2015-12-02,35.1744796216
2015-12-03,34.8925826344
2015-12-04,35.793086899
2015-12-07,36.0671534143
2015-12-08,35.7852564271
2015-12-09,35.5190203837
2015-12-10,35.4876984962
2015-12-11,35.0961749029
2015-12-14,35.5894946305
2015-12-15,35.6677993491
2015-12-16,36.4195246482
2015-12-17,36.0984753017
2015-12-18,35.675629821
2015-12-21,35.9418658644
2015-12-22,36.2864066265
2015-12-23,36.7640654103
2015-12-24,36.5761340856
2015-12-28,36.607455973
2015-12-29,36.9676576788
2015-12-30,36.6231169167
2015-12-31,36.1924409641
2016-01-04,35.9183744488
2016-01-05,36.4116941764
2016-01-06,36.0867295939
2016-01-07,35.8885379771
2016-01-08,35.5397207315
2016-01-11,35.745840013
2016-01-12,35.6189973782
2016-01-13,35.0006395337
2016-01-14,35.5714313902
2016-01-15,35.2226141445
2016-01-19,35.5714313902
2016-01-20,35.2146864798
2016-01-21,36.3641978575
2016-01-22,37.2917346243
2016-01-25,37.2838069596
2016-01-26,38.2509820498
2016-01-27,38.8693398943
2016-01-28,38.853484565
2016-01-29,39.6145403737
2016-02-01,40.2408258829
2016-02-02,39.5669743856
2016-02-03,40.1298385774
2016-02-04,39.9792129486
2016-02-05,40.407306841
2016-02-08,40.2249705535
2016-02-09,39.7572383378
2016-02-10,39.6224680383
2016-02-11,39.1547358226
2016-02-12,39.7255276791
2016-02-16,39.8285873198
2016-02-17,39.8920086372
2016-02-18,40.383523847
2016-02-19,40.3201025296
2016-02-22,40.4865834877
2016-02-23,40.1377662421
2016-02-24,40.2883918709
2016-02-25,40.5182941464
2016-02-26,40.4469451644
2016-02-29,40.2170428888
2016-03-01,40.79576241
2016-03-02,41.3189882785
2016-03-03,41.136651991
2016-03-04,41.0732306736
2016-03-07,41.3903372605
2016-03-08,41.5885288774
2016-03-09,41.4933969013
2016-03-10,41.4775415719
2016-03-11,41.6440225301
2016-03-14,41.6519501948
2016-03-15,41.7550098355
2016-03-16,42.1831037279
2016-03-17,42.5160656442
2016-03-18,42.2068867219
2016-03-21,42.3654400154
2016-03-22,42.1831037279
2016-03-23,41.9452737877
2016-03-24,42.4605719915
2016-03-28,42.3337293567
2016-03-29,42.8490275605
2016-03-30,42.8410998958
2016-03-31,42.8728105545
2016-04-01,42.8173169018
2016-04-04,43.1423511534
2016-04-05,42.8807382192
2016-04-06,42.8767743868
2016-04-07,41.6590483579
2016-04-08,41.8032527561
2016-04-11,41.3466054952
2016-04-12,41.6189915806
2016-04-13,41.0902421207
2016-04-14,41.1463216089
2016-04-15,41.1383102534
2016-04-18,41.4427417607
2016-04-19,41.7231392015
2016-04-20,41.4587644716
2016-04-21,40.0808113336
2016-04-22,40.4974018171
2016-04-25,40.6656402817
2016-04-26,40.4092769072
2016-04-27,41.4106963388
2016-04-28,40.8739355235
2016-04-29,40.8098446798
2016-05-02,41.1142761871
2016-05-03,40.601549438
2016-05-04,40.7297311253
2016-05-05,40.7297311253
2016-05-06,40.954049078
2016-05-09,40.9220036562
2016-05-10,41.290526007
2016-05-11,40.9780831444
2016-05-12,41.2344465189
2016-05-13,40.8098446798
2016-05-16,41.042173988
2016-05-17,40.777799258
2016-05-18,40.3692201299
2016-05-19,39.7603571154
2016-05-20,39.7843911818
2016-05-23,39.3678006982
2016-05-24,39.7203003382
2016-05-25,39.9366069354
2016-05-26,40.1849589545
2016-05-27,40.5534813053
2016-05-31,40.777799258
2016-06-01,40.4012655517
2016-06-02,40.6736516371
2016-06-03,40.7938219689
2016-06-06,40.6255835044
2016-06-07,41.4587644716
2016-06-08,41.2745032961
2016-06-09,41.6189915806
2016-06-10,42.1958091733
2016-06-13,42.1156956187
2016-06-14,42.4521725478
2016-06-15,42.332002216
2016-06-16,42.8287062541
2016-06-17,43.0850696286
2016-06-20,43.0690469177
2016-06-21,43.3414330031
2016-06-22,43.2853535149
2016-06-23,43.798080264
2016-06-24,43.6058077331
2016-06-27,43.8541597521
2016-06-28,43.9182505958
2016-06-29,44.1105231266
2016-06-30,44.735408852
2016-07-01,45.0478517147
2016-07-05,45.2881923783
2016-07-06,45.5245273642
2016-07-07,44.8124480169
2016-07-08,45.2332221766
2016-07-11,45.2574976089
2016-07-12,44.8852743137
2016-07-13,45.3141402843
2016-07-14,45.184671312
2016-07-15,45.184671312
2016-07-18,45.2574976089
2016-07-19,45.0713859613
2016-07-20,45.0066514752
2016-07-21,44.8043562061
2016-07-22,45.3950583919
2016-07-25,45.2089467443
2016-07-26,44.3512148032
2016-07-27,44.7638971523
2016-07-28,44.3916738571
2016-07-29,44.8367234492
2016-08-01,44.1003686695
2016-08-02,43.6957781313
2016-08-03,43.6148600236
2016-08-04,43.6391354559
2016-08-05,43.4044729437
2016-08-08,43.3640138899
2016-08-09,43.4206565653
2016-08-10,43.5420337267
2016-08-11,43.5824927806
2016-08-12,43.4125647545
2016-08-15,43.3801975114
2016-08-16,42.6923935964
2016-08-17,43.0241578378
2016-08-18,42.7814035148
2016-08-19,42.4415474627
2016-08-22,42.5224655703
2016-08-23,42.5872000565
2016-08-24,42.5062819488
2016-08-25,42.6843017856
2016-08-26,42.1340586536
2016-08-29,42.4820065165
2016-08-30,42.2958948689
2016-08-31,42.3444457335
2016-09-01,42.5305573811
2016-09-02,42.7894953256
2016-09-06,43.2992794038
2016-09-07,43.4611156191
2016-09-08,43.3721057007
2016-09-09,41.9317633845
2016-09-12,42.5386491919
2016-09-13,41.6323663862
2016-09-14,41.6647336293
2016-09-15,42.0612323567
2016-09-16,41.9803142491
2016-09-19,41.4300711171
2016-09-20,41.4867137924
2016-09-21,41.9722224383
2016-09-22,42.360629355
2016-09-23,42.5305573811
2016-09-26,42.1987931397
2016-09-27,42.4739147058
2016-09-28,42.1259668429
2016-09-29,42.1745177074
2016-09-30,42.0612323567
2016-10-03,41.9803142491
2016-10-04,41.4786219817
2016-10-05,41.1448347876
2016-10-06,41.1366500184
2016-10-07,40.8583678655
2016-10-10,41.079356634
2016-10-11,40.8419983271
2016-10-12,41.1693890952
2016-10-13,41.161204326
2016-10-14,41.1530195568
2016-10-17,41.2757910949
2016-10-18,41.1448347876
2016-10-19,41.2348672488
2016-10-20,40.2199558676
2016-10-21,39.4505875624
2016-10-24,39.4587723316
2016-10-25,39.1559358711
2016-10-26,38.9840557178
2016-10-27,39.7288697153
2016-10-28,39.4587723316
2016-10-31,39.3687398704
2016-11-01,39.0086100254
2016-11-02,38.4193066427
2016-11-03,38.3620132583
2016-11-04,38.5338934116
2016-11-07,38.8449146413
2016-11-08,39.0004252562
2016-11-09,39.1723054095
2016-11-10,38.2146874126
2016-11-11,38.2146874126
2016-11-14,37.7972641832
2016-11-15,38.7712517185
2016-11-16,39.2295987939
2016-11-17,39.1559358711
2016-11-18,39.3441855628
2016-11-21,39.5406200236
2016-11-22,40.5064227897
2016-11-23,41.1120957108
2016-11-25,41.4722255557
2016-11-28,41.8405401699
2016-11-29,41.7095838627
2016-11-30,40.8419983271
2016-12-01,40.8174440194
2016-12-02,40.7683354042
2016-12-05,40.719226789
2016-12-06,41.2184977104
2016-12-07,42.0533441692
2016-12-08,41.8487249391
2016-12-09,42.1433766305
2016-12-12,42.364365399
2016-12-13,42.8554515512
2016-12-14,42.2579633993
2016-12-15,42.405289245
2016-12-16,42.7817886284
2016-12-19,43.3056138574
2016-12-20,43.4774940107
2016-12-21,43.3547224726
2016-12-22,43.9112867785
2016-12-23,43.9358410861
2016-12-27,43.9031020093
2016-12-28,43.7394066252
2016-12-29,43.9849497013
2016-12-30,43.69029801
2017-01-03,44.6724703144
2017-01-04,44.6233616992
2017-01-05,44.7215789297
2017-01-06,44.0647512011
2017-01-09,43.5848872188
2017-01-10,43.6510753543
2017-01-11,43.4028698462
2017-01-12,43.5848872188
2017-01-13,43.4773314986
2017-01-17,43.6345283204
2017-01-18,43.2291259905
2017-01-19,43.3201346768
2017-01-20,43.6179812865
2017-01-23,43.3615022615
2017-01-24,41.4668668832
2017-01-25,41.1772937904
2017-01-26,40.6395151896
2017-01-27,41.0366440025
2017-01-30,40.846353113
2017-01-31,40.5485065033
2017-02-01,40.0355484532
2017-02-02,39.9445397669
2017-02-03,40.192745275
2017-02-06,39.7377018435
2017-02-07,39.7459753605
2017-02-08,40.0190014194
2017-02-09,40.3830361645
2017-02-10,40.5236859525
2017-02-13,40.1679247242
2017-02-14,39.93626625
2017-02-15,39.7790694282
2017-02-16,40.0934630718
2017-02-17,40.6974298081
2017-02-21,40.8959942146
2017-02-22,41.094558621
2017-02-23,41.6240637049
2017-02-24,41.8639956961
2017-02-27,41.3179435783
2017-02-28,41.0614645533
2017-03-01,41.2103878581
2017-03-02,41.3510376461
2017-03-03,41.4420463324
2017-03-06,41.3924052307
2017-03-07,40.9042677315
2017-03-08,40.6726092573
2017-03-09,40.7718914605
2017-03-10,40.8298060791
2017-03-13,40.9290882823
2017-03-14,40.838079596
2017-03-15,41.483413917
2017-03-16,41.4006787477
2017-03-17,41.6902518404
2017-03-20,41.5661490864
2017-03-21,41.4999609509
2017-03-22,41.1276526888
2017-03-23,41.0697380702
2017-03-24,41.102832138
2017-03-27,40.6560622234
2017-03-28,40.7884384944
2017-03-29,40.6477887065
2017-03-30,40.5898740879
2017-03-31,40.3333950629
2017-04-03,40.6891562912
2017-04-04,40.7967120113
2017-04-05,40.5567800202
2017-04-06,40.546438124
2017-04-07,40.7389981234
2017-04-10,40.6385320368
2017-04-11,40.7724868189
2017-04-12,40.9566746444
2017-04-13,40.7055094278
2017-04-17,40.8645807317
2017-04-18,41.2078398609
2017-04-19,40.9734189922
2017-04-20,40.5296937763
2017-04-21,39.5585216056
2017-04-24,39.3910781279
2017-04-25,39.098052042
2017-04-26,39.6506155184
2017-04-27,39.0729355203
2017-04-28,38.4366503051
2017-05-01,38.4115337834
2017-05-02,38.4366503051
2017-05-03,38.6375824783
2017-05-04,38.4115337834
2017-05-05,39.0896798681
2017-05-08,39.0394468248
2017-05-09,38.8636311732
2017-05-10,38.8301424776
2017-05-11,38.5287442178
2017-05-12,38.3780450879
2017-05-15,37.9929250892
2017-05-16,37.934319872
2017-05-17,37.2394294395
2017-05-18,37.7082711771
2017-05-19,38.0264137847
2017-05-22,38.076646828
2017-05-23,38.076646828
2017-05-24,37.7082711771
2017-05-25,37.934319872
2017-05-26,37.9426920459
2017-05-30,38.6794433477
2017-05-31,39.0478189987
2017-06-01,38.9389807382
2017-06-02,38.880375521
2017-06-05,38.8217703038
2017-06-06,38.880375521
2017-06-07,38.9306085643
2017-06-08,38.6710711738
2017-06-09,39.1147963897
2017-06-12,39.5082885623
2017-06-13,38.8971198687
2017-06-14,39.0896798681
2017-06-15,39.0478189987
2017-06-16,39.0394468248
2017-06-19,38.9892137815
2017-06-20,38.4617668267
2017-06-21,38.0180416108
2017-06-22,38.0264137847
2017-06-23,38.0012972631
2017-06-26,38.3026955229
2017-06-27,37.5408276994
2017-06-28,37.5408276994
2017-06-29,37.1808242223
2017-06-30,37.3901285695
2017-07-03,37.6747824815
2017-07-05,37.3817563956
2017-07-06,36.9191937884
2017-07-07,36.8852607059
2017-07-10,36.6477291282
2017-07-11,36.3847477387
2017-07-12,36.6646956695
2017-07-13,36.8937439766
2017-07-14,36.953126871
2017-07-17,37.0379595773
2017-07-18,36.7834614583
2017-07-19,36.859810894
2017-07-20,37.5130227327
2017-07-21,37.5215060033
2017-07-24,37.0803759304
2017-07-25,37.3094242375
2017-07-26,37.665721604
2017-07-27,40.5585168894
2017-07-28,40.6687994076
2017-07-31,41.0590298566
2017-08-01,41.4747101176
2017-08-02,40.8978477146
2017-08-03,41.2371785399
2017-08-04,41.4916766588
2017-08-07,41.4492603057
2017-08-08,41.2286952693
2017-08-09,40.9063309853
2017-08-10,40.7366655726
2017-08-11,40.7705986552
2017-08-14,41.3813941406
2017-08-15,41.1268960217
2017-08-16,41.0675131273
2017-08-17,40.6263830544
2017-08-18,40.4567176418
2017-08-21,40.8384648202
2017-08-22,41.0166135035
2017-08-23,40.9572306091
2017-08-24,40.982680421
2017-08-25,41.2965614343
2017-08-28,41.2371785399
2017-08-29,41.1523458336
2017-08-30,40.821498279
2017-08-31,40.6942492195
2017-09-01,40.6518328663
2017-09-05,40.176769711
2017-09-06,39.7950225325
2017-09-07,39.1927103177
2017-09-08,39.116360882
2017-09-11,39.277543024
2017-09-12,39.693223285
2017-09-13,40.083453734
2017-09-14,40.0240708396
2017-09-15,40.6009332425
2017-09-18,40.7960484671
2017-09-19,41.856457296
2017-09-20,41.9752230848
2017-09-21,41.5171264707
2017-09-22,42.3315204514
2017-09-25,42.3315204514
2017-09-26,42.0006728967
2017-09-27,42.0006728967
2017-09-28,41.9158401904
2017-09-29,41.9837063555
2017-10-02,41.8734238373
2017-10-03,42.2891040982
2017-10-04,42.3315204514
2017-10-05,42.2212379332
2017-10-06,41.9073569198
2017-10-09,42.1134164498
2017-10-10,42.1906887736
2017-10-11,41.9502859885
2017-10-12,41.5124094872
2017-10-13,41.0917046134
2017-10-16,41.2891783297
2017-10-17,41.555338556
2017-10-18,41.7699838998
2017-10-19,42.2507894698
2017-10-20,42.5255355099
2017-10-23,42.0619015673
2017-10-24,42.0189724986
2017-10-25,41.7785697135
2017-10-26,41.9760434298
2017-10-27,41.9588718023
2017-10-30,41.0659471722
2017-10-31,41.1002904272
2017-11-01,41.0659471722
2017-11-02,40.7482720634
2017-11-03,40.7139288084
2017-11-06,39.0912100094
2017-11-07,39.1255532644
2017-11-08,39.0311093131
2017-11-09,38.6962625768
2017-11-10,38.5331321156
2017-11-13,38.4215165368
2017-11-14,37.966468408
2017-11-15,37.8720244567
2017-11-16,38.4386881643
2017-11-17,38.9967660581
2017-11-20,39.6664595307
2017-11-21,39.6492879032
2017-11-22,40.4391827683
2017-11-24,40.3619104446
2017-11-27,40.9199883384
2017-11-28,41.9159427335
2017-11-29,42.8432106187
2017-11-30,43.69320618
2017-12-01,44.0022954751
2017-12-04,44.4058287214
2017-12-05,43.7189636213
2017-12-06,43.5129040913
2017-12-07,43.2896729337
2017-12-08,43.8649224551
2017-12-11,44.5088584864
2017-12-12,45.6679433428
2017-12-13,45.4103689303
2017-12-14,44.938149174
2017-12-15,45.2214810278
2017-12-18,45.7194582253
2017-12-19,45.3588540478
2017-12-20,45.3073391653
2017-12-21,45.5133986953
2017-12-22,45.6679433428
2017-12-26,45.6937007841
2017-12-27,45.7452156666
2017-12-28,45.8740028729
2017-12-29,45.4447121853
2018-01-02,45.9598610104
2018-01-03,45.0154214977
2018-01-04,45.1613803315
2018-01-05,45.0583505665
2018-01-08,44.9810782427
2018-01-09,44.8179477815
2018-01-10,44.8874195083
2018-01-11,45.2521460742
2018-01-12,45.0350469279
2018-01-16,44.8613676107
2018-01-17,44.9134714059
2018-01-18,44.7658439863
2018-01-19,45.0784667571
2018-01-22,46.4244814648
2018-01-23,46.2247502501
2018-01-24,47.0844628698
2018-01-25,47.1452506308
2018-01-26,47.5186611626
2018-01-29,47.0063071771
2018-01-30,46.8065759624
2018-01-31,46.954203382
2018-02-01,47.1539345967
2018-02-02,46.0076511037
2018-02-05,43.8540275715
2018-02-06,44.1405984447
2018-02-07,44.2969098301
2018-02-08,42.5861685565
2018-02-09,43.3156216884
2018-02-12,43.5153529031
2018-02-13,43.4893010055
2018-02-14,42.9943149518
2018-02-15,43.1940461664
2018-02-16,43.5500887665
2018-02-20,42.4819609663
2018-02-21,41.6483002441
2018-02-22,41.5701445514
2018-02-23,41.9348711174
2018-02-26,42.6295883858
2018-02-27,41.717771971
2018-02-28,41.4572529953
2018-03-01,41.6483002441
2018-03-02,41.9088192198
2018-03-05,42.2995976833
2018-03-06,42.4559090687
2018-03-07,42.4124892394
2018-03-08,42.560116659
2018-03-09,42.560116659
2018-03-12,42.377753376
2018-03-13,42.2474938882
2018-03-14,42.073814571
2018-03-15,41.9348711174
2018-03-16,42.1693381955
2018-03-19,41.9522390491
2018-03-20,41.413833166
2018-03-21,41.0577905659
2018-03-22,40.7104319317
2018-03-23,40.1980779462
2018-03-26,40.875427283
2018-03-27,41.0838424635
2018-03-28,41.6830361075
2018-03-29,41.5267247221
2018-04-02,40.9535829757
2018-04-03,41.2488378148
2018-04-04,41.6222483465
2018-04-05,41.8914512881
2018-04-06,41.231469883
2018-04-09,41.2575217806
2018-04-10,42.4445988139
2018-04-11,41.8378705525
2018-04-12,41.9785611638
2018-04-13,41.9082158581
2018-04-16,42.5501167725
2018-04-17,42.9546022801
2018-04-18,42.7523595263
2018-04-19,42.5852894253
2018-04-20,42.1192517752
2018-04-23,42.7875321791
2018-04-24,43.6756416633
2018-04-25,44.0537476813
2018-04-26,43.7547801322
2018-04-27,45.3463426732
2018-04-30,43.3942604406
2018-05-01,42.9282227905
2018-05-02,41.987354327
2018-05-03,42.0664927959
2018-05-04,42.3742535083
2018-05-07,41.9697680006
2018-05-08,41.3454534127
2018-05-09,40.7826909673
2018-05-10,41.5037303505
2018-05-11,42.7523595263
2018-05-14,42.6380484046
2018-05-15,42.0225269799
2018-05-16,42.0840791223
2018-05-17,42.0752859591
2018-05-18,41.9785611638
2018-05-21,42.5852894253
2018-05-22,42.9194296273
2018-05-23,42.7259800367
2018-05-24,42.7699458527
2018-05-25,42.6644278942
2018-05-29,42.3830466715
2018-05-30,42.7347731999
2018-05-31,41.9170090213
2018-06-01,42.0401133063
2018-06-04,42.0489064695
2018-06-05,42.1808039176
2018-06-06,42.5677030989
2018-06-07,43.0952928915
2018-06-08,43.244776666
2018-06-11,43.3502946246
2018-06-12,42.9194296273
2018-06-13,41.6795936147
2018-06-14,42.0489064695
2018-06-15,42.2599423865
2018-06-18,41.7323525939
2018-06-19,42.6468415678
2018-06-20,42.2863218762
2018-06-21,42.7611526895
2018-06-22,43.7547801322
2018-06-25,43.6140895208
2018-06-26,43.3502946246
2018-06-27,43.3590877878
2018-06-28,44.7220280853
2018-06-29,44.2384041087
2018-07-02,44.3351289041
2018-07-03,44.5813374739
2018-07-05,45.0913409401
2018-07-06,45.2672042043
2018-07-09,45.1353067561
2018-07-10,45.6690313138
2018-07-11,45.6690313138
2018-07-12,45.5800772208
2018-07-13,45.7312991788
2018-07-16,45.8914165461
2018-07-17,45.7490899974
2018-07-18,45.4911231279
2018-07-19,45.1442021654
2018-07-20,45.0285618446
2018-07-23,45.1442021654
2018-07-24,45.8202532718
2018-07-25,45.2865287141
2018-07-26,45.5267047651
2018-07-27,46.2650237364
2018-07-30,46.6920033825
2018-07-31,45.9358935926
2018-08-01,46.0159522762
2018-08-02,46.2383375086
2018-08-03,46.4963043781
2018-08-06,46.6831079733
2018-08-07,46.6653171547
2018-08-08,46.8788069777
2018-08-09,47.1545646658
2018-08-10,46.674212564
2018-08-13,46.4518273316
2018-08-14,47.0300289357
2018-08-15,47.3591590796
2018-08-16,48.2753862368
2018-08-17,48.7379475201
2018-08-20,48.61341179
2018-08-21,48.8446924316
2018-08-22,48.159745916
2018-08-23,48.2842816461
2018-08-24,48.7290521108
2018-08-27,48.7913199759
2018-08-28,48.61341179
2018-08-29,48.5422485156
2018-08-30,48.7023658829
2018-08-31,48.3643403298
2018-09-04,47.3146820331
2018-09-05,47.8750928186
2018-09-06,48.2931770554
2018-09-07,48.0352101859
2018-09-10,48.1419550974
2018-09-11,48.675679655
2018-09-12,48.8980648874
2018-09-13,48.8713786595
2018-09-14,48.524457697
2018-09-17,48.6578888364
2018-09-18,48.3821311483
2018-09-19,47.5904397212
2018-09-20,47.9907331394
2018-09-21,48.4088173762
2018-09-24,47.6260213584
2018-09-25,47.190146303
2018-09-26,47.2702049866
2018-09-27,47.6704984048
2018-09-28,47.492590219
2018-10-01,47.8928836372
2018-10-02,48.4088173762
2018-10-03,48.2931770554
2018-10-04,48.9425419338
2018-10-05,48.8713786595
2018-10-08,48.9425419338
2018-10-09,49.4518041159
2018-10-10,48.8582745521
2018-10-11,47.9589873341
2018-10-12,48.3187022213
2018-10-15,48.2017948829
2018-10-16,48.2917236047
2018-10-17,48.5255382814
2018-10-18,49.1460464618
2018-10-19,49.3708682663
2018-10-22,49.4428112437
2018-10-23,51.4482217398
2018-10-24,51.6370720556
2018-10-25,50.7467777098
2018-10-26,49.9194334693
2018-10-29,50.7917420707
2018-10-30,52.3205303412
2018-10-31,51.3403072736
2018-11-01,50.405048567
2018-11-02,50.9266351534
2018-11-05,51.4482217398
2018-11-06,51.4482217398
2018-11-07,51.8439081157
2018-11-08,52.4014661908
2018-11-09,52.5723307622
2018-11-12,52.8061454389
2018-11-13,52.7521882058
2018-11-14,53.0039886269
2018-11-15,53.1298888374
2018-11-16,54.1460833937
2018-11-19,54.5147911531
2018-11-20,53.4716179802
2018-11-21,53.2018318148
2018-11-23,52.7342024615
2018-11-26,53.210824687
2018-11-27,54.5417697696
2018-11-28,54.011190311
2018-11-29,53.462625108
2018-11-30,54.2270192433
2018-12-03,52.3025445969
2018-12-04,52.2395944916
2018-12-06,52.2306016194
2018-12-07,51.8708867322
2018-12-10,52.4014661908
2018-12-11,52.9230527773
2018-12-12,51.4841932285
2018-12-13,51.3403072736
2018-12-14,51.3313144015
2018-12-17,50.3151198452
2018-12-18,50.0453336798
2018-12-19,50.2341839955
2018-12-20,49.5237470933
2018-12-21,49.3888540107
2018-12-24,47.7071869131
2018-12-26,48.957196146
2018-12-27,49.5956900708
2018-12-28,49.7036045369
2018-12-31,50.557927394
2019-01-02,50.3780699504
2019-01-03,50.557927394
2019-01-04,50.6838276045
2019-01-07,51.007571003
2019-01-08,52.5003877848
2019-01-09,51.8461563337
2019-01-10,52.3459878146
2019-01-11,52.7276773091
2019-01-14,52.7367651542
2019-01-15,52.8003800699
2019-01-16,51.8734198691
2019-01-17,51.6462237414
2019-01-18,51.8825077142
2019-01-22,51.7916292631
2019-01-23,52.4913933363
2019-01-24,51.864332024
2019-01-25,51.2554464018
2019-01-28,50.0467630026
2019-01-29,48.4200387285
2019-01-30,49.0743635762
2019-01-31,50.0376751575
2019-02-01,49.5741950571
2019-02-04,49.1107149566
2019-02-05,49.2015934077
2019-02-06,48.883518829
2019-02-07,48.6835862366
2019-02-08,49.0289243507
2019-02-11,49.1198028017
2019-02-12,49.4560530707
2019-02-13,49.5105801413
2019-02-14,49.1016271115
2019-02-15,50.1285536086
2019-02-19,50.3830132716
2019-02-20,50.673824315
2019-02-21,51.0282502741
2019-02-22,51.7280143474
2019-02-25,51.6007845159
2019-02-26,51.4735546844
2019-02-27,51.5462574452
2019-02-28,51.7280143474
2019-03-01,51.7643657278
2019-03-04,51.1100408801
2019-03-05,50.9646353584
2019-03-06,50.6011215541
2019-03-07,51.1645679507
2019-03-08,51.3735883882
2019-03-11,52.3278121244
2019-03-12,52.1914944478
2019-03-13,52.4005148853
2019-03-14,52.6640623933
2019-03-15,53.063927578
2019-03-18,52.7731165346
2019-03-19,52.2551093635
2019-03-20,52.4096027304
2019-03-21,52.973049127
2019-03-22,54.3089623577
2019-03-25,54.5997734011
2019-03-26,55.0996048819
2019-03-27,55.3268010096
2019-03-28,53.6909888904
2019-03-29,53.7364281159
2019-04-01,53.7000767355
2019-04-02,53.1911574095
2019-04-03,53.5001441432
2019-04-04,53.6091982844
2019-04-05,53.7000767355
2019-04-08,53.7364281159
2019-04-09,53.6205580908
2019-04-10,53.8133717415
2019-04-11,53.7674637294
2019-04-12,53.9327325729
2019-04-15,53.9051877656
2019-04-16,53.9786405849
2019-04-17,53.0512987412
2019-04-18,53.290020404
2019-04-22,53.5930132836
2019-04-23,52.4728577892
2019-04-24,52.4085865723
2019-04-25,51.2792494756
2019-04-26,51.9495064517
2019-04-29,52.1882281144
2019-04-30,52.5095841989
2019-05-01,51.8944168372
2019-05-02,52.3259521506
2019-05-03,52.5554922109
2019-05-06,52.2524993313
2019-05-07,51.9954144638
2019-05-08,51.7658744034
2019-05-09,51.8576904276
2019-05-10,52.2524993313
2019-05-13,52.1055936927
2019-05-14,51.9219616445
2019-05-15,52.1606833072
2019-05-16,52.6840346447
2019-05-17,53.335928416
2019-05-20,54.180635838
2019-05-21,54.6305343562
2019-05-22,54.4009942959
2019-05-23,54.0520934042
2019-05-24,54.4652655128
2019-05-28,53.9235509704
2019-05-29,53.4185628377
2019-05-30,52.179046512
2019-05-31,49.9020091136
2019-06-03,51.7658744034
2019-06-04,51.6189687648
2019-06-05,52.3626785603
2019-06-06,52.8309402833
2019-06-07,52.5554922109
2019-06-10,51.5546975479
2019-06-11,52.179046512
2019-06-12,52.6656714399
2019-06-13,52.9043931026
2019-06-14,53.5103788619
2019-06-17,52.913574705
2019-06-18,52.6381266327
2019-06-19,52.913574705
2019-06-20,52.6473082351
2019-06-21,53.0421171388
2019-06-24,53.5011972595
2019-06-25,53.2532939943
2019-06-26,52.3259521506
2019-06-27,52.5646738134
2019-06-28,52.4544945844
2019-07-01,52.022959271
2019-07-02,53.3726548257
2019-07-03,53.3726548257
2019-07-05,53.5379236691
2019-07-08,53.1522963678
2019-07-09,52.346610756
2019-07-10,52.8941112054
2019-07-11,52.8198738563
2019-07-12,53.0704249094
2019-07-15,53.4323319861
2019-07-16,53.2745776193
2019-07-17,53.0982639153
2019-07-18,53.0889842466
2019-07-19,52.5136447914
2019-07-22,51.5021609105
2019-07-23,51.4836015732
2019-07-24,51.9383053362
2019-07-25,52.3002124129
2019-07-26,52.9683485544
2019-07-29,53.2374589448
2019-07-30,52.550763466
2019-07-31,51.2887285319
2019-08-01,51.2794488633
2019-08-02,51.5856779282
2019-08-05,51.2423301888
2019-08-06,51.084575822
2019-08-07,51.1216944966
2019-08-08,51.7991103067
2019-08-09,51.7619916322
2019-08-12,51.6784746145
2019-08-13,52.3094920815
2019-08-14,51.7063136204
2019-08-15,52.2445344011
2019-08-16,52.5693228032
2019-08-19,52.8941112054
2019-08-20,52.2166953952
2019-08-21,52.5136447914
2019-08-22,52.6899584955
2019-08-23,51.8919069931
2019-08-26,52.625000815
2019-08-27,53.0611452408
2019-08-28,53.7756797255
2019-08-29,53.7664000568
2019-08-30,53.9705527667
2019-09-03,53.8591967431
2019-09-04,53.989112104
2019-09-05,54.3695785179
2019-09-06,54.8057229437
2019-09-09,54.4345361984
2019-09-10,55.4089014048
2019-09-11,55.7986474873
2019-09-12,56.0770375463
2019-09-13,55.6408931206
2019-09-16,55.2140283635
2019-09-17,55.5573761029
2019-09-18,55.6130541147
2019-09-19,55.6594524579
2019-09-20,55.9471221855
2019-09-23,55.8728848364
2019-09-24,56.1512748954
2019-09-25,55.9285628482
2019-09-26,56.086317215
2019-09-27,55.9564018541
2019-09-30,56.0120798659
2019-10-01,55.5388167656
2019-10-02,54.6665279142
2019-10-03,54.7593246005
2019-10-04,55.5852151088
2019-10-07,55.9100035109
2019-10-08,55.4181810734
2019-10-09,55.5248972627
2019-10-10,56.096835583
2019-10-11,56.1905959634
2019-10-14,55.8811867081
2019-10-15,56.7719103218
2019-10-16,56.5281333328
2019-10-17,56.6406457892
2019-10-18,57.2407122237
2019-10-21,56.9594310825
2019-10-22,56.9781831586
2019-10-23,57.081319577
2019-10-24,56.8000384359
2019-10-25,56.6031416371
2019-10-28,56.4249969144
2019-10-29,56.4343729524
